"","state.of.res","custid","sex","is.employed","income","marital.stat","health.ins","housing.type","recent.move","num.vehicles","age","is.employed.fix1","age.normalized","Median.Income","income.norm","gp","income.lt.30K","age.range","Income"
"644","New York",1046696,"M",TRUE,24800,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,65,"employed",0.705077655715389,44819,0.553336754501439,0.147321386961266,TRUE,"(25,65]",95050
"645","New York",112116,"M",TRUE,221000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,65,"employed",0.705077655715389,44819,4.93094446551686,0.98548552300781,FALSE,"(25,65]",65000
"646","New York",374930,"M",NA,0,"Married",FALSE,NA,NA,NA,55,"missing",0.174951470185594,44819,0,0.215367494849488,TRUE,"(25,65]",52000
"647","New York",1089530,"F",TRUE,48000,"Widowed",TRUE,"Rented",FALSE,1,54,"employed",0.121938851632614,44819,1.07097436355117,0.585573308635503,FALSE,"(25,65]",NA
"648","New York",251365,"F",TRUE,58000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,64,"employed",0.652065037162409,44819,1.29409402262433,0.789928646292537,FALSE,"(25,65]",NA
"649","New York",1283962,"M",TRUE,23950,"Never Married",FALSE,"Rented",FALSE,1,65,"employed",0.705077655715389,44819,0.53437158348022,0.772073272615671,TRUE,"(25,65]",NA
"650","New York",1259310,"M",TRUE,10000,"Never Married",FALSE,"Rented",TRUE,4,23,"employed",-1.52145232350975,44819,0.223119659073161,0.740420378977433,TRUE,"[0,25]",43000
"651","New York",596523,"F",TRUE,80000,"Divorced/Separated",TRUE,"Rented",TRUE,1,31,"employed",-1.09735137508591,44819,1.78495727258529,0.0465468668844551,FALSE,"(25,65]",NA
"652","New York",1140783,"F",TRUE,39000,"Married",TRUE,"Rented",FALSE,2,43,"employed",-0.46119995245016,44819,0.870166670385328,0.907239484833553,FALSE,"(25,65]",32000
"653","New York",1327830,"M",NA,47000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,67,"missing",0.811102892821348,44819,1.04866239764386,0.268309531500563,FALSE,"(65,Inf]",NA
"654","New York",27928,"M",TRUE,75000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,2,58,"employed",0.333989325844532,44819,1.67339744304871,0.288353694370016,FALSE,"(25,65]",NA
"655","New York",179481,"F",TRUE,2000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,53,"employed",0.0689262330796348,44819,0.0446239318146322,0.975152873666957,TRUE,"(25,65]",NA
"656","New York",1328836,"M",NA,54100,"Widowed",TRUE,"Homeowner free and clear",FALSE,2,86,"missing",1.81834264532796,44819,1.2070773555858,0.383572117658332,FALSE,"(65,Inf]",29000
"657","New York",1375846,"F",TRUE,113950,"Divorced/Separated",TRUE,"Rented",FALSE,2,0,"employed",-2.74074255022828,44819,2.54244851513867,0.98853719024919,FALSE,"[0,25]",NA
"658","New York",1303744,"M",TRUE,23000,"Divorced/Separated",TRUE,"Rented",TRUE,2,44,"employed",-0.408187333897181,44819,0.51317521586827,0.565979359671474,TRUE,"(25,65]",83000
"659","New York",356073,"M",TRUE,130000,"Never Married",TRUE,"Rented",FALSE,1,54,"employed",0.121938851632614,44819,2.90055556795109,0.958699265029281,FALSE,"(25,65]",65000
"660","New York",1411132,"F",FALSE,46000,"Divorced/Separated",TRUE,"Rented",TRUE,1,56,"not employed",0.227964088738573,44819,1.02635043173654,0.691916871117428,FALSE,"(25,65]",155800
"661","New York",52420,"M",TRUE,46000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,57,"employed",0.280976707291553,44819,1.02635043173654,0.326747617218643,FALSE,"(25,65]",35600
"662","New York",860763,"M",TRUE,66000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,49,"employed",-0.143124241132283,44819,1.47258974988286,0.343786637298763,FALSE,"(25,65]",17000
"663","New York",298205,"M",TRUE,110450,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,38,"employed",-0.726263045215058,44819,2.46435663446306,0.609248765744269,FALSE,"(25,65]",16500
"664","New York",845421,"F",FALSE,4300,"Married",TRUE,"Rented",FALSE,0,27,"not employed",-1.30940184929783,44819,0.0959414534014592,0.348191500874236,TRUE,"(25,65]",NA
"665","New York",1414286,"F",FALSE,20900,"Married",FALSE,"Rented",FALSE,2,36,"not employed",-0.832288282321016,44819,0.466320087462906,0.301349499728531,TRUE,"(25,65]",14800
"666","New York",998185,"F",NA,6000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,36,"missing",-0.832288282321016,44819,0.133871795443897,0.375922831706703,TRUE,"(25,65]",33000
"667","New York",683867,"M",TRUE,82000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,62,"employed",0.54603980005645,44819,1.82958120439992,0.94639247842133,FALSE,"(25,65]",NA
"668","New York",618059,"F",NA,15800,"Widowed",TRUE,"Occupied with no rent",FALSE,2,89,"missing",1.9773805009869,44819,0.352529061335594,0.0819024918600917,TRUE,"(65,Inf]",NA
"669","New York",832866,"M",NA,6000,"Divorced/Separated",FALSE,"Homeowner with mortgage/loan",FALSE,2,57,"missing",0.280976707291553,44819,0.133871795443897,0.49544421210885,TRUE,"(25,65]",50000
"670","New York",1032402,"M",TRUE,22800,"Married",TRUE,"Rented",TRUE,2,72,"employed",1.07616598558625,44819,0.508712822686807,0.271446883911267,TRUE,"(65,Inf]",NA
"671","New York",1369740,"M",NA,48330,"Widowed",TRUE,"Rented",FALSE,1,64,"missing",0.652065037162409,44819,1.07833731230059,0.830747971311212,FALSE,"(25,65]",28000
"672","New York",1115937,"F",NA,12500,"Never Married",TRUE,"Rented",FALSE,0,58,"missing",0.333989325844532,44819,0.278899573841451,0.398018376203254,TRUE,"(25,65]",NA
"673","New York",814627,"M",TRUE,38000,"Never Married",TRUE,"Rented",FALSE,0,24,"employed",-1.46843970495677,44819,0.847854704478012,0.381601443514228,FALSE,"[0,25]",53000
"674","New York",1400440,"M",NA,0,"Married",TRUE,NA,NA,NA,37,"missing",-0.779275663768037,44819,0,0.622958352556452,TRUE,"(25,65]",385000
"675","New York",317166,"F",TRUE,86000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,3,54,"employed",0.121938851632614,44819,1.91882906802918,0.830707384971902,FALSE,"(25,65]",790
"676","New York",501259,"M",TRUE,90000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,56,"employed",0.227964088738573,44819,2.00807693165845,0.325452901422977,FALSE,"(25,65]",15000
"677","New York",1212823,"F",TRUE,328000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,3,37,"employed",-0.779275663768037,44819,7.31832481759968,0.875841186149046,FALSE,"(25,65]",35000
"678","New York",1184851,"F",TRUE,42000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,2,66,"employed",0.758090274268368,44819,0.937102568107276,0.245462144026533,FALSE,"(65,Inf]",20000
"679","New York",249492,"F",NA,10100,"Widowed",TRUE,NA,NA,NA,93,"missing",2.18943097519881,44819,0.225350855663893,0.335583726176992,TRUE,"(65,Inf]",32000
"680","New York",1253904,"M",TRUE,100000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,55,"employed",0.174951470185594,44819,2.23119659073161,0.0447478338610381,FALSE,"(25,65]",NA
"681","New York",203816,"F",NA,0,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,57,"missing",0.280976707291553,44819,0,0.424869933631271,TRUE,"(25,65]",180000
"682","New York",1361012,"F",NA,255000,"Widowed",TRUE,"Homeowner free and clear",FALSE,1,113.337207373232,"missing",3.26755959210879,44819,5.6895513063656,0.261740887537599,FALSE,"(65,Inf]",40000
"683","New York",126507,"M",TRUE,112000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,51,"employed",-0.0370990040263242,44819,2.4989401816194,0.0670875364448875,FALSE,"(25,65]",NA
"684","New York",430516,"F",NA,20000,"Widowed",TRUE,"Homeowner free and clear",FALSE,1,81,"missing",1.55327955256306,44819,0.446239318146322,0.310454075457528,TRUE,"(65,Inf]",10000
"685","North Carolina",556935,"F",TRUE,120000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,60,"employed",0.440014562950491,52683,2.27777461420192,0.505184363108128,FALSE,"(25,65]",6000
"686","North Carolina",465818,"F",FALSE,0,"Married",FALSE,"Homeowner with mortgage/loan",FALSE,3,33,"not employed",-0.991326137979955,52683,0,0.86840802221559,TRUE,"(25,65]",113500
"687","North Carolina",2073,"F",NA,0,"Married",TRUE,"Rented",TRUE,3,40,"missing",-0.620237808109099,52683,0,0.148455428658053,TRUE,"(25,65]",NA
"688","North Carolina",468553,"M",TRUE,40000,"Never Married",TRUE,"Rented",FALSE,2,32,"employed",-1.04433875653293,52683,0.759258204733975,0.247509186156094,FALSE,"(25,65]",70000
"689","North Carolina",857482,"F",TRUE,43000,"Divorced/Separated",FALSE,"Homeowner with mortgage/loan",FALSE,1,63,"employed",0.59905241860943,52683,0.816202570089023,0.743830268969759,FALSE,"(25,65]",46800
"690","North Carolina",568892,"F",NA,9600,"Widowed",TRUE,"Rented",FALSE,0,86,"missing",1.81834264532796,52683,0.182221969136154,0.936175842070952,TRUE,"(65,Inf]",4230
"691","North Carolina",460925,"F",NA,31300,"Married",TRUE,"Homeowner free and clear",FALSE,1,72,"missing",1.07616598558625,52683,0.594119545204335,0.942708535818383,FALSE,"(65,Inf]",NA
"692","North Carolina",337683,"F",TRUE,23100,"Widowed",TRUE,"Rented",FALSE,1,65,"employed",0.705077655715389,52683,0.438471613233871,0.426605827175081,TRUE,"(25,65]",0
"693","North Carolina",344685,"M",NA,0,"Never Married",TRUE,NA,NA,NA,39,"missing",-0.673250426662078,52683,0,0.35895213088952,TRUE,"(25,65]",8000
"694","North Carolina",608789,"M",NA,15000,"Divorced/Separated",TRUE,NA,NA,NA,58,"missing",0.333989325844532,52683,0.284721826775241,0.980155188590288,TRUE,"(25,65]",45800
"695","North Carolina",1342135,"F",NA,0,"Never Married",TRUE,NA,NA,NA,31,"missing",-1.09735137508591,52683,0,0.271580553380772,TRUE,"(25,65]",45600
"696","North Carolina",504889,"M",FALSE,17300,"Married",FALSE,"Homeowner with mortgage/loan",FALSE,2,40,"not employed",-0.620237808109099,52683,0.328379173547444,0.656845680903643,TRUE,"(25,65]",46000
"697","North Carolina",965689,"M",NA,17990,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,56,"missing",0.227964088738573,52683,0.341476377579105,0.117739348206669,TRUE,"(25,65]",61000
"698","North Carolina",166246,"F",TRUE,19200,"Never Married",TRUE,"Rented",FALSE,1,30,"employed",-1.15036399363889,52683,0.364443938272308,0.464160894742236,TRUE,"(25,65]",75000
"699","North Carolina",1263543,"M",NA,19200,"Married",TRUE,"Homeowner free and clear",FALSE,3,77,"missing",1.34122907835114,52683,0.364443938272308,0.578829002333805,TRUE,"(65,Inf]",32000
"700","North Carolina",360674,"M",TRUE,10001,"Never Married",TRUE,"Rented",FALSE,2,38,"employed",-0.726263045215058,52683,0.189833532638612,0.89419570681639,TRUE,"(25,65]",84000
"701","North Carolina",492789,"F",NA,0,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,60,"missing",0.440014562950491,52683,0,0.951981513295323,TRUE,"(25,65]",NA
"702","North Carolina",1405584,"F",NA,4000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,55,"missing",0.174951470185594,52683,0.0759258204733975,0.328567893011495,TRUE,"(25,65]",NA
"703","North Carolina",1111699,"M",TRUE,117200,"Never Married",TRUE,"Rented",FALSE,4,40,"employed",-0.620237808109099,52683,2.22462653987055,0.803965450963005,FALSE,"(25,65]",39000
"704","North Carolina",6369,"F",TRUE,12000,"Never Married",TRUE,"Rented",TRUE,1,31,"employed",-1.09735137508591,52683,0.227777461420192,0.0660655305255204,TRUE,"(25,65]",42000
"705","North Carolina",613391,"M",TRUE,6000,"Married",TRUE,"Rented",TRUE,2,23,"employed",-1.52145232350975,52683,0.113888730710096,0.125740328570828,TRUE,"[0,25]",172000
"706","North Carolina",335174,"M",NA,21000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,0,76,"missing",1.28821645979816,52683,0.398610557485337,0.132935405243188,TRUE,"(65,Inf]",120350
"707","North Carolina",482611,"M",TRUE,50000,"Married",TRUE,"Rented",TRUE,0,24,"employed",-1.46843970495677,52683,0.949072755917469,0.468543671537191,FALSE,"[0,25]",21000
"708","North Carolina",307655,"F",TRUE,31000,"Married",TRUE,"Rented",TRUE,3,26,"employed",-1.36241446785081,52683,0.588425108668831,0.225966608617455,FALSE,"(25,65]",5000
"709","North Carolina",403690,"M",FALSE,34020,"Divorced/Separated",FALSE,"Homeowner with mortgage/loan",FALSE,2,50,"not employed",-0.0901116225793037,52683,0.645749103126246,0.541060930350795,FALSE,"(25,65]",NA
"710","North Dakota",548303,"M",NA,26700,"Widowed",TRUE,"Homeowner free and clear",FALSE,0,63,"missing",0.59905241860943,44393,0.601446173946343,0.43797416659072,TRUE,"(25,65]",NA
"711","North Dakota",1052064,"M",TRUE,100000,"Never Married",TRUE,"Rented",FALSE,1,33,"employed",-0.991326137979955,44393,2.25260739305746,0.686000728979707,FALSE,"(25,65]",NA
"712","North Dakota",423910,"M",TRUE,192000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,58,"employed",0.333989325844532,44393,4.32500619467033,0.728476736694574,FALSE,"(25,65]",NA
"713","Ohio",388567,"F",NA,14600,"Divorced/Separated",TRUE,"Rented",FALSE,1,44,"missing",-0.408187333897181,52176,0.279822140447715,0.642980058677495,TRUE,"(25,65]",80000
"714","Ohio",259807,"M",NA,440,"Married",TRUE,NA,NA,NA,49,"missing",-0.143124241132283,52176,0.00843299601349279,0.948086035903543,TRUE,"(25,65]",NA
"715","Ohio",108042,"F",FALSE,6200,"Never Married",TRUE,"Rented",FALSE,1,22,"not employed",-1.57446494206273,52176,0.118828580190126,0.643103417241946,TRUE,"[0,25]",0
"716","Ohio",1038537,"F",TRUE,32000,"Never Married",FALSE,"Homeowner free and clear",FALSE,1,42,"employed",-0.51421257100314,52176,0.613308800981294,0.329273459501565,FALSE,"(25,65]",NA
"717","Ohio",520030,"M",TRUE,49000,"Never Married",TRUE,"Homeowner with mortgage/loan",FALSE,1,66,"employed",0.758090274268368,52176,0.939129101502607,0.631410542642698,FALSE,"(65,Inf]",NA
"718","Ohio",1299959,"M",TRUE,19200,"Married",TRUE,"Rented",FALSE,3,51,"employed",-0.0370990040263242,52176,0.367985280588776,0.53418278740719,TRUE,"(25,65]",24000
"719","Ohio",1024809,"M",TRUE,18000,"Married",TRUE,"Homeowner with mortgage/loan",TRUE,1,24,"employed",-1.46843970495677,52176,0.344986200551978,0.512757536955178,TRUE,"[0,25]",90000
"720","Ohio",911763,"F",NA,26800,"Widowed",TRUE,"Homeowner with mortgage/loan",FALSE,2,77,"missing",1.34122907835114,52176,0.513646120821834,0.772017325041816,TRUE,"(65,Inf]",55000
"721","Ohio",27445,"F",TRUE,35000,"Never Married",TRUE,"Rented",FALSE,2,53,"employed",0.0689262330796348,52176,0.67080650107329,0.247166385641322,FALSE,"(25,65]",NA
"722","Ohio",209604,"M",TRUE,87000,"Married",TRUE,"Homeowner free and clear",FALSE,4,54,"employed",0.121938851632614,52176,1.66743330266789,0.545135502703488,FALSE,"(25,65]",NA
"723","Ohio",122231,"M",TRUE,100000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,2,48,"employed",-0.196136859685263,52176,1.91659000306654,0.397499560378492,FALSE,"(25,65]",NA
"724","Ohio",145172,"M",NA,241000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,1,83,"missing",1.65930478966902,52176,4.61898190739037,0.832764780614525,FALSE,"(65,Inf]",38000
"725","Ohio",159573,"F",NA,14400,"Widowed",TRUE,"Homeowner free and clear",FALSE,1,69,"missing",0.917128129927307,52176,0.275988960441582,0.0255416838917881,TRUE,"(65,Inf]",14800
"726","Ohio",1267682,"F",NA,18200,"Widowed",TRUE,"Homeowner free and clear",FALSE,2,74,"missing",1.1821912226922,52176,0.348819380558111,0.444440972292796,TRUE,"(65,Inf]",NA
"727","Ohio",1037857,"M",TRUE,39000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,22,"employed",-1.57446494206273,52176,0.747470101195952,0.448220344027504,FALSE,"[0,25]",NA
"728","Ohio",1213329,"F",TRUE,137000,"Divorced/Separated",TRUE,"Rented",TRUE,1,44,"employed",-0.408187333897181,52176,2.62572830420117,0.233876825077459,FALSE,"(25,65]",31900
"729","Ohio",94743,"M",TRUE,299000,"Married",TRUE,"Homeowner free and clear",FALSE,2,64,"employed",0.652065037162409,52176,5.73060410916897,0.135415639728308,FALSE,"(25,65]",18000
"730","Ohio",624593,"M",TRUE,285000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,54,"employed",0.121938851632614,52176,5.46228150873965,0.00130100012756884,FALSE,"(25,65]",31200
"731","Ohio",496465,"M",NA,0,"Divorced/Separated",FALSE,NA,NA,NA,45,"missing",-0.355174715344201,52176,0,0.147300403099507,TRUE,"(25,65]",11200
"732","Ohio",733069,"F",NA,48400,"Married",TRUE,"Homeowner free and clear",TRUE,1,45,"missing",-0.355174715344201,52176,0.927629561484207,0.598011549329385,FALSE,"(25,65]",259300
"733","Ohio",756892,"M",NA,53000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,68,"missing",0.864115511374327,52176,1.01579270162527,0.672277484321967,FALSE,"(65,Inf]",45100
"734","Ohio",1057778,"F",NA,18000,"Never Married",TRUE,"Rented",FALSE,4,19,"missing",-1.73350279772167,52176,0.344986200551978,0.641645400319248,TRUE,"[0,25]",7190
"735","Ohio",832949,"M",TRUE,54000,"Divorced/Separated",TRUE,"Rented",FALSE,1,42,"employed",-0.51421257100314,52176,1.03495860165593,0.0974758209194988,FALSE,"(25,65]",184000
"736","Ohio",1362854,"F",NA,35700,"Married",FALSE,"Homeowner with mortgage/loan",FALSE,1,28,"missing",-1.25638923074485,52176,0.684222631094756,0.58879421511665,FALSE,"(25,65]",22800
"737","Ohio",359997,"F",TRUE,80050,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,2,39,"employed",-0.673250426662078,52176,1.53423029745477,0.260134011507034,FALSE,"(25,65]",4800
"738","Ohio",714135,"F",TRUE,56200,"Never Married",TRUE,"Rented",FALSE,1,40,"employed",-0.620237808109099,52176,1.0771235817234,0.0416879653930664,FALSE,"(25,65]",31900
"739","Ohio",537484,"F",TRUE,28000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,51,"employed",-0.0370990040263242,52176,0.536645200858632,0.94114077091217,TRUE,"(25,65]",NA
"740","Ohio",786358,"M",TRUE,60000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,56,"employed",0.227964088738573,52176,1.14995400183993,0.80587886297144,FALSE,"(25,65]",NA
"741","Ohio",308107,"F",TRUE,1800,"Never Married",FALSE,"Rented",FALSE,1,54,"employed",0.121938851632614,52176,0.0344986200551978,0.595350703690201,TRUE,"(25,65]",44500
"742","Ohio",886647,"F",TRUE,10600,"Never Married",FALSE,"Rented",FALSE,4,19,"employed",-1.73350279772167,52176,0.203158540325054,0.792993067530915,TRUE,"[0,25]",NA
"743","Ohio",1031473,"M",TRUE,259300,"Widowed",TRUE,"Homeowner with mortgage/loan",FALSE,4,65,"employed",0.705077655715389,52176,4.96971787795155,0.836640226421878,FALSE,"(25,65]",22800
"744","Ohio",138865,"M",TRUE,10000,"Divorced/Separated",FALSE,"Rented",FALSE,1,28,"employed",-1.25638923074485,52176,0.191659000306654,0.0593065950088203,TRUE,"(25,65]",39000
"745","Ohio",1086100,"F",FALSE,28000,"Never Married",FALSE,"Rented",FALSE,2,26,"not employed",-1.36241446785081,52176,0.536645200858632,0.569803667021915,TRUE,"(25,65]",32000
"746","Ohio",601778,"F",TRUE,10100,"Widowed",FALSE,"Homeowner with mortgage/loan",FALSE,1,63,"employed",0.59905241860943,52176,0.193575590309721,0.83093967102468,TRUE,"(25,65]",NA
"747","Ohio",262234,"M",NA,16000,"Married",TRUE,"Homeowner free and clear",FALSE,3,65,"missing",0.705077655715389,52176,0.306654400490647,0.846418797736987,TRUE,"(25,65]",285500
"748","Ohio",979475,"F",TRUE,75000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,3,56,"employed",0.227964088738573,52176,1.43744250229991,0.833082517841831,FALSE,"(25,65]",71300
"749","Ohio",323508,"M",TRUE,135000,"Never Married",TRUE,"Rented",TRUE,1,27,"employed",-1.30940184929783,52176,2.58739650413983,0.201776903821155,FALSE,"(25,65]",25800
"750","Ohio",622713,"F",TRUE,40000,"Divorced/Separated",TRUE,"Homeowner with mortgage/loan",FALSE,4,44,"employed",-0.408187333897181,52176,0.766636001226618,0.682878735242411,FALSE,"(25,65]",52000
"751","Ohio",74447,"M",TRUE,162000,"Married",TRUE,"Homeowner with mortgage/loan",FALSE,4,33,"employed",-0.991326137979955,52176,3.1048758049678,0.891920553753152,FALSE,"(25,65]",NA
